StationCode,SampleDate,Volume
920,2002-10-15T07:00:00Z,6.1867343076
921,2002-10-15T07:00:00Z,5.8644007345
919,2002-10-15T07:00:00Z,4.6702425462
922,2002-10-15T07:00:00Z,4.7734698011
608,2002-10-16T07:00:00Z,5.7861895553
512,2002-10-16T07:00:00Z,4.0807832911999995
513,2002-10-16T07:00:00Z,4.9390934747
701,2002-10-16T07:00:00Z,4.8525436036
703.1,2002-10-16T07:00:00Z,4.240081060600001
704,2002-10-16T07:00:00Z,4.3395702812
705.1,2002-10-16T07:00:00Z,4.2602089376
706.1,2002-10-16T07:00:00Z,5.1915545605
707,2002-10-16T07:00:00Z,3.6828264088
708,2002-10-16T07:00:00Z,4.7188369921
709,2002-10-16T07:00:00Z,4.9244288786
710,2002-10-16T07:00:00Z,4.298164362800001
711.1,2002-10-16T07:00:00Z,5.0101161264
716,2002-10-16T07:00:00Z,5.9193210846
715,2002-10-16T07:00:00Z,5.2858680413000005
713,2002-10-16T07:00:00Z,5.5159009213
712,2002-10-17T07:00:00Z,4.2061512108
735,2002-10-17T07:00:00Z,4.2084515395999995
736,2002-10-17T07:00:00Z,4.2061512108
717,2002-10-17T07:00:00Z,4.2061512108
724,2002-10-17T07:00:00Z,3.1459871750999997
307,2002-11-04T08:00:00Z,4.1676207034
306,2002-11-04T08:00:00Z,4.491391982
305,2002-11-04T08:00:00Z,4.785834068400001
308,2002-11-04T08:00:00Z,5.6314924435
314,2002-11-04T08:00:00Z,5.5199264967
309,2002-11-04T08:00:00Z,4.510657235699999
315,2002-11-04T08:00:00Z,6.3914635708
311,2002-11-04T08:00:00Z,4.344746021
310,2002-11-04T08:00:00Z,4.2731482871
327,2002-11-04T08:00:00Z,5.9561263454
321,2002-11-04T08:00:00Z,4.366599144599999
322,2002-11-04T08:00:00Z,5.841109905400001
334,2002-11-04T08:00:00Z,5.7301190408
323.1,2002-11-04T08:00:00Z,4.9974643180000005
335,2002-11-04T08:00:00Z,5.0874646823
329,2002-11-04T08:00:00Z,5.5892239018
326,2002-11-04T08:00:00Z,5.0509469626
325,2002-11-04T08:00:00Z,5.152736512
336,2002-11-04T08:00:00Z,5.1305958473
337,2002-11-04T08:00:00Z,5.4164117006999994
341,2002-11-04T08:00:00Z,3.9482268441
340,2002-11-04T08:00:00Z,5.733569533999999
339,2002-11-04T08:00:00Z,4.4672385296
338,2002-11-04T08:00:00Z,4.8027989933
328,2002-11-05T08:00:00Z,4.9813620164
401,2002-11-05T08:00:00Z,4.5894434971
404,2002-11-05T08:00:00Z,3.9347124124
403,2002-11-05T08:00:00Z,5.538041585999999
405.1,2002-11-05T08:00:00Z,4.9718731601
406,2002-11-05T08:00:00Z,5.006378092099999
407,2002-11-05T08:00:00Z,4.451136228
408,2002-11-05T08:00:00Z,4.356247665
409,2002-11-05T08:00:00Z,4.802511452199999
410,2002-11-05T08:00:00Z,4.4422224538999995
401.1,2002-11-05T08:00:00Z,4.9178154333
412,2002-11-05T08:00:00Z,5.1717142246
413,2002-11-05T08:00:00Z,5.0049403865999995
501.1,2002-11-05T08:00:00Z,4.9336301938
502,2002-11-05T08:00:00Z,4.8157383428
503,2002-11-05T08:00:00Z,4.8761219738
504.1,2002-11-05T08:00:00Z,5.1541742175
505,2002-11-05T08:00:00Z,4.6371753197
507,2002-11-05T08:00:00Z,4.5954818602
508,2002-11-05T08:00:00Z,3.5008128925
509,2002-11-05T08:00:00Z,4.6785812381
510,2002-11-05T08:00:00Z,3.5269791325999993
511,2002-11-05T08:00:00Z,3.9528275017000003
512,2002-11-05T08:00:00Z,4.016661625899999
513,2002-11-05T08:00:00Z,4.0330514686
414,2002-11-06T08:00:00Z,4.4879414888
415,2002-11-06T08:00:00Z,4.0761826336
416,2002-11-06T08:00:00Z,4.568740537899999
417,2002-11-06T08:00:00Z,4.328931260499999
418.1,2002-11-06T08:00:00Z,4.6449389294
604,2002-11-06T08:00:00Z,5.590086525099999
603,2002-11-06T08:00:00Z,4.6656418886
602,2002-11-06T08:00:00Z,4.499730673899999
601,2002-11-06T08:00:00Z,4.6656418886
515,2002-11-06T08:00:00Z,4.7694442257
516,2002-11-06T08:00:00Z,4.911489529100001
517,2002-11-06T08:00:00Z,5.6567960603000005
605,2002-11-06T08:00:00Z,4.4704014817
606,2002-11-06T08:00:00Z,4.8755468916
608,2002-11-06T08:00:00Z,4.566152668
518,2002-11-06T08:00:00Z,3.8467248358000004
519,2002-11-06T08:00:00Z,5.2251968692
802.1,2002-11-06T08:00:00Z,4.8899239466
701,2002-11-06T08:00:00Z,3.9062458435
804.1,2002-11-07T08:00:00Z,4.547462496500001
806,2002-11-07T08:00:00Z,4.547462496500001
813,2002-11-12T08:00:00Z,3.7572995537
902,2002-11-12T08:00:00Z,3.998258995499999
915.1,2002-11-12T08:00:00Z,4.0057350641
814,2002-11-12T08:00:00Z,3.6839765732
815.1,2002-11-12T08:00:00Z,4.0675564006
908,2002-11-12T08:00:00Z,3.953690125
914.1,2002-11-12T08:00:00Z,4.5992198945
913,2002-11-12T08:00:00Z,3.7725392319999997
903,2002-11-12T08:00:00Z,4.2941387874000005
923,2002-11-12T08:00:00Z,5.247912616100001
920,2002-11-12T08:00:00Z,4.5888684149
921,2002-11-12T08:00:00Z,4.45688705
919,2002-11-12T08:00:00Z,4.606408422
922,2002-11-12T08:00:00Z,5.054972538
807,2002-11-13T08:00:00Z,3.7903667802
808,2002-11-13T08:00:00Z,4.0273006466
809,2002-11-13T08:00:00Z,3.9950960434
810,2002-11-13T08:00:00Z,4.362286028100001
811,2002-11-13T08:00:00Z,3.9669170156
812.1,2002-11-13T08:00:00Z,3.8369484384000003
904,2002-11-13T08:00:00Z,3.6770755867999996
905,2002-11-13T08:00:00Z,3.5939762088999996
906,2002-11-13T08:00:00Z,4.1802725118
909,2002-11-13T08:00:00Z,4.0229875301
910,2002-11-13T08:00:00Z,4.2947138696
911,2002-11-13T08:00:00Z,4.480177879099999
912,2002-11-13T08:00:00Z,4.2567584444
703.1,2002-11-14T08:00:00Z,4.0822209967
704,2002-11-14T08:00:00Z,3.6509093467
705.1,2002-11-14T08:00:00Z,3.9956711256
706.1,2002-11-14T08:00:00Z,3.9916455502
707,2002-11-14T08:00:00Z,3.9275238849
708,2002-11-14T08:00:00Z,4.3691870145000005
709,2002-11-14T08:00:00Z,3.8349356507000003
710,2002-11-14T08:00:00Z,3.8559261510000002
711.1,2002-11-14T08:00:00Z,4.051166557899999
716,2002-11-14T08:00:00Z,4.973310865599999
715,2002-11-14T08:00:00Z,4.2625092664
713,2002-11-14T08:00:00Z,4.0781954213
307,2002-12-02T08:00:00Z,4.707047807
306,2002-12-02T08:00:00Z,4.707047807
305,2002-12-02T08:00:00Z,4.707047807
308,2002-12-02T08:00:00Z,4.707047807
314,2002-12-02T08:00:00Z,4.707047807
309,2002-12-02T08:00:00Z,4.707047807
315,2002-12-02T08:00:00Z,4.707047807
311,2002-12-02T08:00:00Z,4.707047807
310,2002-12-02T08:00:00Z,4.707047807
327,2002-12-02T08:00:00Z,4.707047807
321,2002-12-02T08:00:00Z,4.707047807
322,2002-12-02T08:00:00Z,4.707047807
328,2002-12-02T08:00:00Z,4.707047807
334,2002-12-02T08:00:00Z,4.707047807
323.1,2002-12-02T08:00:00Z,4.707047807
335,2002-12-02T08:00:00Z,4.707047807
329,2002-12-02T08:00:00Z,4.707047807
326,2002-12-02T08:00:00Z,4.707047807
325,2002-12-02T08:00:00Z,4.707047807
336,2002-12-02T08:00:00Z,4.707047807
337,2002-12-02T08:00:00Z,4.707047807
339,2002-12-02T08:00:00Z,4.707047807
338,2002-12-02T08:00:00Z,4.707047807
341,2002-12-03T08:00:00Z,5.3054208361
340,2002-12-03T08:00:00Z,4.207876457399999
401,2002-12-03T08:00:00Z,4.8002111234
404,2002-12-03T08:00:00Z,4.8002111234
403,2002-12-03T08:00:00Z,4.8002111234
405.1,2002-12-03T08:00:00Z,6.1459034714
406,2002-12-03T08:00:00Z,5.237561136499999
407,2002-12-03T08:00:00Z,4.6331497443
408,2002-12-03T08:00:00Z,4.969285290199999
409,2002-12-03T08:00:00Z,5.331587076200001
410,2002-12-03T08:00:00Z,4.632287121
401.1,2002-12-03T08:00:00Z,4.6768559915
412,2002-12-03T08:00:00Z,4.7625432393
413,2002-12-03T08:00:00Z,4.4292831044000005
501.1,2002-12-03T08:00:00Z,3.9332747069000003
502,2002-12-03T08:00:00Z,4.0626682019
503,2002-12-03T08:00:00Z,5.006090551000001
504.1,2002-12-03T08:00:00Z,4.491679523099999
505,2002-12-03T08:00:00Z,5.1478483133
507,2002-12-03T08:00:00Z,5.083726648
508,2002-12-03T08:00:00Z,4.350496843
414,2002-12-04T08:00:00Z,4.463212954199999
415,2002-12-04T08:00:00Z,3.9384504466999997
416,2002-12-04T08:00:00Z,4.2271417111
417,2002-12-04T08:00:00Z,4.8626075421
418.1,2002-12-04T08:00:00Z,4.9350678993
604,2002-12-04T08:00:00Z,5.3571782341
603,2002-12-04T08:00:00Z,4.695546163
602,2002-12-04T08:00:00Z,5.3192228089
601,2002-12-04T08:00:00Z,5.7577229864
515,2002-12-04T08:00:00Z,4.617910065999999
516,2002-12-04T08:00:00Z,5.3405008503
517,2002-12-04T08:00:00Z,4.3608483226
605,2002-12-04T08:00:00Z,5.317785103399999
606,2002-12-04T08:00:00Z,4.5348106881
518,2002-12-04T08:00:00Z,5.3908205428
519,2002-12-04T08:00:00Z,5.3980090703
509,2002-12-04T08:00:00Z,3.6322191752
802.1,2002-12-04T08:00:00Z,4.5535008596
804.1,2002-12-04T08:00:00Z,4.34187061
806,2002-12-04T08:00:00Z,4.364873898
510,2002-12-04T08:00:00Z,3.4757968168
511,2002-12-04T08:00:00Z,4.5500503664
807,2002-12-05T08:00:00Z,3.7526988961
808,2002-12-05T08:00:00Z,4.2748735337
809,2002-12-05T08:00:00Z,3.8631146785
810,2002-12-05T08:00:00Z,4.4016791587999995
811,2002-12-05T08:00:00Z,3.5724106264000004
812.1,2002-12-05T08:00:00Z,4.0474285236
813,2002-12-05T08:00:00Z,3.5810368594
814,2002-12-05T08:00:00Z,3.4591194329999997
815.1,2002-12-05T08:00:00Z,3.1422491407999997
904,2002-12-05T08:00:00Z,3.9801439062
905,2002-12-05T08:00:00Z,3.8631146785
906,2002-12-05T08:00:00Z,4.431583433199999
909,2002-12-05T08:00:00Z,3.5865001403
910,2002-12-05T08:00:00Z,3.7043919912999996
911,2002-12-05T08:00:00Z,4.803086534399999
912,2002-12-05T08:00:00Z,3.3461157807
902,2002-12-09T08:00:00Z,4.2340426975
915.1,2002-12-09T08:00:00Z,4.2702728761
908,2002-12-09T08:00:00Z,4.8577193434
914.1,2002-12-09T08:00:00Z,4.9528954475
913,2002-12-09T08:00:00Z,5.0840141891
903,2002-12-09T08:00:00Z,6.5559370800000005
923,2002-12-09T08:00:00Z,5.889416810199999
920,2002-12-09T08:00:00Z,5.2568263902
921,2002-12-09T08:00:00Z,5.2096696498
919,2002-12-09T08:00:00Z,5.224621787
922,2002-12-09T08:00:00Z,6.078618854
608,2002-12-10T08:00:00Z,4.6498271281
512,2002-12-10T08:00:00Z,4.3470463498
513,2002-12-10T08:00:00Z,4.4502736046999996
701,2002-12-10T08:00:00Z,4.6075585864
703.1,2002-12-10T08:00:00Z,4.833565891
704,2002-12-10T08:00:00Z,4.992863660399999
705.1,2002-12-10T08:00:00Z,4.7671438969
706.1,2002-12-10T08:00:00Z,4.0045848997
707,2002-12-10T08:00:00Z,4.3395702812
708,2002-12-10T08:00:00Z,5.298232308599999
709,2002-12-10T08:00:00Z,5.062161065500001
710,2002-12-10T08:00:00Z,4.7671438969
711.1,2002-12-10T08:00:00Z,5.377593652199999
716,2002-12-10T08:00:00Z,5.3407883914
715,2002-12-10T08:00:00Z,4.9224160909000005
713,2002-12-10T08:00:00Z,4.514682811099999
712,2002-12-11T08:00:00Z,5.8304708846999995
735,2002-12-11T08:00:00Z,4.6630540187
736,2002-12-11T08:00:00Z,5.437114659900001
717,2002-12-11T08:00:00Z,5.7056780473
724,2002-12-11T08:00:00Z,5.4762202495
307,2003-09-08T07:00:00Z,5.3103090347999995
306,2003-09-08T07:00:00Z,6.221814321799999
305,2003-09-08T07:00:00Z,5.4621307356
308,2003-09-08T07:00:00Z,6.6896436915
314,2003-09-08T07:00:00Z,5.7085534583
309,2003-09-08T07:00:00Z,6.4742754076
315,2003-09-08T07:00:00Z,5.2165706362
311,2003-09-08T07:00:00Z,6.305776322999999
310,2003-09-08T07:00:00Z,3.5330174957
327,2003-09-08T07:00:00Z,8.234314480699998
321,2003-09-08T07:00:00Z,5.249637862699999
322,2003-09-08T07:00:00Z,5.9328355163
328,2003-09-08T07:00:00Z,9.491156628799999
334,2003-09-08T07:00:00Z,6.846353591
323.1,2003-09-08T07:00:00Z,6.946992976000001
335,2003-09-08T07:00:00Z,8.7320481248
329,2003-09-08T07:00:00Z,4.8430547473
326,2003-09-09T07:00:00Z,7.7753988851
325,2003-09-09T07:00:00Z,5.411523502
336,2003-09-09T07:00:00Z,6.521144606899999
337,2003-09-09T07:00:00Z,6.4708249144000005
341,2003-09-09T07:00:00Z,5.182065704199999
340,2003-09-09T07:00:00Z,6.0858073815
339,2003-09-09T07:00:00Z,6.2796100829
338,2003-09-09T07:00:00Z,5.3988716936
401,2003-09-09T07:00:00Z,6.6485253142000005
404,2003-09-09T07:00:00Z,4.995163989199999
403,2003-09-09T07:00:00Z,7.1275687867999995
405.1,2003-09-09T07:00:00Z,5.620565881699999
406,2003-09-09T07:00:00Z,7.2011793084
407,2003-09-09T07:00:00Z,6.691368938099999
408,2003-09-09T07:00:00Z,6.3954891462
409,2003-09-09T07:00:00Z,5.1337587994
410,2003-09-09T07:00:00Z,5.6654222933
401.1,2003-09-09T07:00:00Z,7.403033160599999
413,2003-09-09T07:00:00Z,7.1508596159
414,2003-09-10T07:00:00Z,4.189473827
415,2003-09-10T07:00:00Z,5.686700334699999
416,2003-09-10T07:00:00Z,5.899480748699999
417,2003-09-10T07:00:00Z,5.8784902483999995
418.1,2003-09-10T07:00:00Z,5.4284884268999996
604,2003-09-10T07:00:00Z,5.0187423594
603,2003-09-10T07:00:00Z,5.4118110431
602,2003-09-10T07:00:00Z,5.9475001124
601,2003-09-10T07:00:00Z,4.701296985
501.1,2003-09-10T07:00:00Z,5.584048161999999
515,2003-09-10T07:00:00Z,5.310021493699999
502,2003-09-10T07:00:00Z,6.1628683963
516,2003-09-10T07:00:00Z,4.953758070799999
503,2003-09-10T07:00:00Z,5.2205962116
517,2003-09-10T07:00:00Z,5.0078157976
504.1,2003-09-10T07:00:00Z,4.9445567556
605,2003-09-10T07:00:00Z,6.3371183028999996
606,2003-09-10T07:00:00Z,5.201043416799999
518,2003-09-10T07:00:00Z,5.8661259811
519,2003-09-10T07:00:00Z,8.619907095799999
505,2003-09-10T07:00:00Z,5.0555476202
507,2003-09-10T07:00:00Z,4.2895381297999995
508,2003-09-10T07:00:00Z,5.4284884268999996
509,2003-09-10T07:00:00Z,5.3821943098
510,2003-09-10T07:00:00Z,4.3243306029
511,2003-09-10T07:00:00Z,5.2896060756
608,2003-09-11T07:00:00Z,5.942036831499999
802.1,2003-09-11T07:00:00Z,4.4580372144
804.1,2003-09-11T07:00:00Z,3.4660204194
806,2003-09-11T07:00:00Z,4.968710208
807,2003-09-11T07:00:00Z,4.7093481358
808,2003-09-11T07:00:00Z,4.578804476399999
512,2003-09-11T07:00:00Z,4.4899542765
513,2003-09-11T07:00:00Z,4.5396988868
809,2003-09-11T07:00:00Z,6.6059692314
810,2003-09-11T07:00:00Z,5.0900525521999995
811,2003-09-11T07:00:00Z,5.5650704494
812.1,2003-09-11T07:00:00Z,4.2881004243
813,2003-09-11T07:00:00Z,5.2804047604
814,2003-09-11T07:00:00Z,5.771237418099999
815.1,2003-09-11T07:00:00Z,4.7861216095
904,2003-09-11T07:00:00Z,4.868070823
905,2003-09-11T07:00:00Z,4.7001468206
906,2003-09-11T07:00:00Z,5.0014898934000005
701,2003-09-15T07:00:00Z,4.4192191659
703.1,2003-09-15T07:00:00Z,4.5247467496
704,2003-09-15T07:00:00Z,6.2278526849
705.1,2003-09-15T07:00:00Z,7.257537364
706.1,2003-09-15T07:00:00Z,6.6864807394
707,2003-09-15T07:00:00Z,6.009321448899999
708,2003-09-15T07:00:00Z,6.004433250200001
709,2003-09-15T07:00:00Z,5.989481113
710,2003-09-15T07:00:00Z,6.820474891999999
711.1,2003-09-15T07:00:00Z,6.5059049286
716,2003-09-15T07:00:00Z,6.157117574299999
715,2003-09-15T07:00:00Z,6.558237408799999
713,2003-09-15T07:00:00Z,6.6099948068
712,2003-09-15T07:00:00Z,6.7971840628999995
717,2003-09-15T07:00:00Z,7.765622487700001
735,2003-09-16T07:00:00Z,4.9008505084
736,2003-09-16T07:00:00Z,5.495485503199999
724,2003-09-16T07:00:00Z,5.0955158330999994
902,2003-09-18T07:00:00Z,5.3494146244
915.1,2003-09-18T07:00:00Z,5.028806297899999
908,2003-09-18T07:00:00Z,5.806029891200001
914.1,2003-09-18T07:00:00Z,5.058710572300001
913,2003-09-18T07:00:00Z,4.188036121500001
903,2003-09-18T07:00:00Z,5.7979787404
923,2003-09-18T07:00:00Z,5.0052279277
920,2003-09-18T07:00:00Z,6.348044864699999
921,2003-09-18T07:00:00Z,5.621428505
919,2003-09-18T07:00:00Z,5.4598304068
922,2003-09-18T07:00:00Z,5.3988716936
909,2003-09-18T07:00:00Z,4.8209140826
910,2003-09-18T07:00:00Z,3.8864055075999997
911,2003-09-18T07:00:00Z,5.4092231732
912,2003-09-18T07:00:00Z,4.4640755775
307,2003-10-06T07:00:00Z,6.1205998546
306,2003-10-06T07:00:00Z,4.961234139399999
305,2003-10-06T07:00:00Z,6.4688121267
308,2003-10-06T07:00:00Z,4.1256397028
